,code,category,long_description,short_description
58256,67887,1.0,,Eye and ocular adnexa
58257,67888,1.0,,Eye and ocular adnexa
58258,67889,1.0,,Eye and ocular adnexa
58259,67890,1.0,,Eye and ocular adnexa
58260,67891,1.0,,Eye and ocular adnexa
58261,67892,1.0,,Eye and ocular adnexa
58262,67893,1.0,,Eye and ocular adnexa
58263,67894,1.0,,Eye and ocular adnexa
58264,67895,1.0,,Eye and ocular adnexa
58265,67896,1.0,,Eye and ocular adnexa
58266,67897,1.0,,Eye and ocular adnexa
58267,67898,1.0,,Eye and ocular adnexa
58268,67899,1.0,,Eye and ocular adnexa
58269,67900,1.0,,Eye and ocular adnexa
58270,67901,1.0,,Eye and ocular adnexa
58271,67902,1.0,,Eye and ocular adnexa
58272,67903,1.0,,Eye and ocular adnexa
58273,67904,1.0,,Eye and ocular adnexa
58274,67905,1.0,,Eye and ocular adnexa
58275,67906,1.0,,Eye and ocular adnexa
58276,67907,1.0,,Eye and ocular adnexa
58277,67908,1.0,,Eye and ocular adnexa
58278,67909,1.0,,Eye and ocular adnexa
58279,67910,1.0,,Eye and ocular adnexa
58280,67911,1.0,,Eye and ocular adnexa
58281,67912,1.0,,Eye and ocular adnexa
58282,67913,1.0,,Eye and ocular adnexa
58283,67914,1.0,,Eye and ocular adnexa
58284,67915,1.0,,Eye and ocular adnexa
58285,67916,1.0,,Eye and ocular adnexa
58286,67917,1.0,,Eye and ocular adnexa
58287,67918,1.0,,Eye and ocular adnexa
58288,67919,1.0,,Eye and ocular adnexa
58289,67920,1.0,,Eye and ocular adnexa
58290,67921,1.0,,Eye and ocular adnexa
58291,67922,1.0,,Eye and ocular adnexa
58292,67923,1.0,,Eye and ocular adnexa
58293,67924,1.0,,Eye and ocular adnexa
58294,67925,1.0,,Eye and ocular adnexa
58295,67926,1.0,,Eye and ocular adnexa
58296,67927,1.0,,Eye and ocular adnexa
58297,67928,1.0,,Eye and ocular adnexa
58298,67929,1.0,,Eye and ocular adnexa
58299,67930,1.0,,Eye and ocular adnexa
58300,67931,1.0,,Eye and ocular adnexa
58301,67932,1.0,,Eye and ocular adnexa
58302,67933,1.0,,Eye and ocular adnexa
58303,67934,1.0,,Eye and ocular adnexa
58304,67935,1.0,,Eye and ocular adnexa
58305,67936,1.0,,Eye and ocular adnexa
58306,67937,1.0,,Eye and ocular adnexa
58307,67938,1.0,,Eye and ocular adnexa
58308,67939,1.0,,Eye and ocular adnexa
58309,67940,1.0,,Eye and ocular adnexa
58310,67941,1.0,,Eye and ocular adnexa
58311,67942,1.0,,Eye and ocular adnexa
58312,67943,1.0,,Eye and ocular adnexa
58313,67944,1.0,,Eye and ocular adnexa
58314,67945,1.0,,Eye and ocular adnexa
58315,67946,1.0,,Eye and ocular adnexa
58316,67947,1.0,,Eye and ocular adnexa
58317,67948,1.0,,Eye and ocular adnexa
58318,67949,1.0,,Eye and ocular adnexa
58319,67950,1.0,,Eye and ocular adnexa
58320,67951,1.0,,Eye and ocular adnexa
58321,67952,1.0,,Eye and ocular adnexa
58322,67953,1.0,,Eye and ocular adnexa
58323,67954,1.0,,Eye and ocular adnexa
58324,67955,1.0,,Eye and ocular adnexa
58325,67956,1.0,,Eye and ocular adnexa
58326,67957,1.0,,Eye and ocular adnexa
58327,67958,1.0,,Eye and ocular adnexa
58328,67959,1.0,,Eye and ocular adnexa
58329,67960,1.0,,Eye and ocular adnexa
58330,67961,1.0,,Eye and ocular adnexa
58331,67962,1.0,,Eye and ocular adnexa
58332,67963,1.0,,Eye and ocular adnexa
58333,67964,1.0,,Eye and ocular adnexa
58334,67965,1.0,,Eye and ocular adnexa
58335,67966,1.0,,Eye and ocular adnexa
58336,67967,1.0,,Eye and ocular adnexa
58337,67968,1.0,,Eye and ocular adnexa
58338,67969,1.0,,Eye and ocular adnexa
58339,67970,1.0,,Eye and ocular adnexa
58340,67971,1.0,,Eye and ocular adnexa
58341,67972,1.0,,Eye and ocular adnexa
58342,67973,1.0,,Eye and ocular adnexa
58343,67974,1.0,,Eye and ocular adnexa
58344,67975,1.0,,Eye and ocular adnexa
58345,67976,1.0,,Eye and ocular adnexa
58346,67977,1.0,,Eye and ocular adnexa
58347,67978,1.0,,Eye and ocular adnexa
58348,67979,1.0,,Eye and ocular adnexa
58349,67980,1.0,,Eye and ocular adnexa
58350,67981,1.0,,Eye and ocular adnexa
58351,67982,1.0,,Eye and ocular adnexa
58352,67983,1.0,,Eye and ocular adnexa
58353,67984,1.0,,Eye and ocular adnexa
58354,67985,1.0,,Eye and ocular adnexa
58355,67986,1.0,,Eye and ocular adnexa
58356,67987,1.0,,Eye and ocular adnexa
58357,67988,1.0,,Eye and ocular adnexa
58358,67989,1.0,,Eye and ocular adnexa
58359,67990,1.0,,Eye and ocular adnexa
58360,67991,1.0,,Eye and ocular adnexa
58361,67992,1.0,,Eye and ocular adnexa
58362,67993,1.0,,Eye and ocular adnexa
58363,67994,1.0,,Eye and ocular adnexa
58364,67995,1.0,,Eye and ocular adnexa
58365,67996,1.0,,Eye and ocular adnexa
58366,67997,1.0,,Eye and ocular adnexa
58367,67998,1.0,,Eye and ocular adnexa
58368,67999,1.0,,Eye and ocular adnexa
58369,68000,1.0,,Eye and ocular adnexa
58370,68001,1.0,,Eye and ocular adnexa
58371,68002,1.0,,Eye and ocular adnexa
58372,68003,1.0,,Eye and ocular adnexa
58373,68004,1.0,,Eye and ocular adnexa
58374,68005,1.0,,Eye and ocular adnexa
58375,68006,1.0,,Eye and ocular adnexa
58376,68007,1.0,,Eye and ocular adnexa
58377,68008,1.0,,Eye and ocular adnexa
58378,68009,1.0,,Eye and ocular adnexa
58379,68010,1.0,,Eye and ocular adnexa
58380,68011,1.0,,Eye and ocular adnexa
58381,68012,1.0,,Eye and ocular adnexa
58382,68013,1.0,,Eye and ocular adnexa
58383,68014,1.0,,Eye and ocular adnexa
58384,68015,1.0,,Eye and ocular adnexa
58385,68016,1.0,,Eye and ocular adnexa
58386,68017,1.0,,Eye and ocular adnexa
58387,68018,1.0,,Eye and ocular adnexa
58388,68019,1.0,,Eye and ocular adnexa
58389,68020,1.0,,Eye and ocular adnexa
58390,68021,1.0,,Eye and ocular adnexa
58391,68022,1.0,,Eye and ocular adnexa
58392,68023,1.0,,Eye and ocular adnexa
58393,68024,1.0,,Eye and ocular adnexa
58394,68025,1.0,,Eye and ocular adnexa
58395,68026,1.0,,Eye and ocular adnexa
58396,68027,1.0,,Eye and ocular adnexa
58397,68028,1.0,,Eye and ocular adnexa
58398,68029,1.0,,Eye and ocular adnexa
58399,68030,1.0,,Eye and ocular adnexa
58400,68031,1.0,,Eye and ocular adnexa
58401,68032,1.0,,Eye and ocular adnexa
58402,68033,1.0,,Eye and ocular adnexa
58403,68034,1.0,,Eye and ocular adnexa
58404,68035,1.0,,Eye and ocular adnexa
58405,68036,1.0,,Eye and ocular adnexa
58406,68037,1.0,,Eye and ocular adnexa
58407,68038,1.0,,Eye and ocular adnexa
58408,68039,1.0,,Eye and ocular adnexa
58409,68040,1.0,,Eye and ocular adnexa
58410,68041,1.0,,Eye and ocular adnexa
58411,68042,1.0,,Eye and ocular adnexa
58412,68043,1.0,,Eye and ocular adnexa
58413,68044,1.0,,Eye and ocular adnexa
58414,68045,1.0,,Eye and ocular adnexa
58415,68046,1.0,,Eye and ocular adnexa
58416,68047,1.0,,Eye and ocular adnexa
58417,68048,1.0,,Eye and ocular adnexa
58418,68049,1.0,,Eye and ocular adnexa
58419,68050,1.0,,Eye and ocular adnexa
58420,68051,1.0,,Eye and ocular adnexa
58421,68052,1.0,,Eye and ocular adnexa
58422,68053,1.0,,Eye and ocular adnexa
58423,68054,1.0,,Eye and ocular adnexa
58424,68055,1.0,,Eye and ocular adnexa
58425,68056,1.0,,Eye and ocular adnexa
58426,68057,1.0,,Eye and ocular adnexa
58427,68058,1.0,,Eye and ocular adnexa
58428,68059,1.0,,Eye and ocular adnexa
58429,68060,1.0,,Eye and ocular adnexa
58430,68061,1.0,,Eye and ocular adnexa
58431,68062,1.0,,Eye and ocular adnexa
58432,68063,1.0,,Eye and ocular adnexa
58433,68064,1.0,,Eye and ocular adnexa
58434,68065,1.0,,Eye and ocular adnexa
58435,68066,1.0,,Eye and ocular adnexa
58436,68067,1.0,,Eye and ocular adnexa
58437,68068,1.0,,Eye and ocular adnexa
58438,68069,1.0,,Eye and ocular adnexa
58439,68070,1.0,,Eye and ocular adnexa
58440,68071,1.0,,Eye and ocular adnexa
58441,68072,1.0,,Eye and ocular adnexa
58442,68073,1.0,,Eye and ocular adnexa
58443,68074,1.0,,Eye and ocular adnexa
58444,68075,1.0,,Eye and ocular adnexa
58445,68076,1.0,,Eye and ocular adnexa
58446,68077,1.0,,Eye and ocular adnexa
58447,68078,1.0,,Eye and ocular adnexa
58448,68079,1.0,,Eye and ocular adnexa
58449,68080,1.0,,Eye and ocular adnexa
58450,68081,1.0,,Eye and ocular adnexa
58451,68082,1.0,,Eye and ocular adnexa
58452,68083,1.0,,Eye and ocular adnexa
58453,68084,1.0,,Eye and ocular adnexa
58454,68085,1.0,,Eye and ocular adnexa
58455,68086,1.0,,Eye and ocular adnexa
58456,68087,1.0,,Eye and ocular adnexa
58457,68088,1.0,,Eye and ocular adnexa
58458,68089,1.0,,Eye and ocular adnexa
58459,68090,1.0,,Eye and ocular adnexa
58460,68091,1.0,,Eye and ocular adnexa
58461,68092,1.0,,Eye and ocular adnexa
58462,68093,1.0,,Eye and ocular adnexa
58463,68094,1.0,,Eye and ocular adnexa
58464,68095,1.0,,Eye and ocular adnexa
58465,68096,1.0,,Eye and ocular adnexa
58466,68097,1.0,,Eye and ocular adnexa
58467,68098,1.0,,Eye and ocular adnexa
58468,68099,1.0,,Eye and ocular adnexa
58469,68100,1.0,,Eye and ocular adnexa
58470,68101,1.0,,Eye and ocular adnexa
58471,68102,1.0,,Eye and ocular adnexa
58472,68103,1.0,,Eye and ocular adnexa
58473,68104,1.0,,Eye and ocular adnexa
58474,68105,1.0,,Eye and ocular adnexa
58475,68106,1.0,,Eye and ocular adnexa
58476,68107,1.0,,Eye and ocular adnexa
58477,68108,1.0,,Eye and ocular adnexa
58478,68109,1.0,,Eye and ocular adnexa
58479,68110,1.0,,Eye and ocular adnexa
58480,68111,1.0,,Eye and ocular adnexa
58481,68112,1.0,,Eye and ocular adnexa
58482,68113,1.0,,Eye and ocular adnexa
58483,68114,1.0,,Eye and ocular adnexa
58484,68115,1.0,,Eye and ocular adnexa
58485,68116,1.0,,Eye and ocular adnexa
58486,68117,1.0,,Eye and ocular adnexa
58487,68118,1.0,,Eye and ocular adnexa
58488,68119,1.0,,Eye and ocular adnexa
58489,68120,1.0,,Eye and ocular adnexa
58490,68121,1.0,,Eye and ocular adnexa
58491,68122,1.0,,Eye and ocular adnexa
58492,68123,1.0,,Eye and ocular adnexa
58493,68124,1.0,,Eye and ocular adnexa
58494,68125,1.0,,Eye and ocular adnexa
58495,68126,1.0,,Eye and ocular adnexa
58496,68127,1.0,,Eye and ocular adnexa
58497,68128,1.0,,Eye and ocular adnexa
58498,68129,1.0,,Eye and ocular adnexa
58499,68130,1.0,,Eye and ocular adnexa
58500,68131,1.0,,Eye and ocular adnexa
58501,68132,1.0,,Eye and ocular adnexa
58502,68133,1.0,,Eye and ocular adnexa
58503,68134,1.0,,Eye and ocular adnexa
58504,68135,1.0,,Eye and ocular adnexa
58505,68136,1.0,,Eye and ocular adnexa
58506,68137,1.0,,Eye and ocular adnexa
58507,68138,1.0,,Eye and ocular adnexa
58508,68139,1.0,,Eye and ocular adnexa
58509,68140,1.0,,Eye and ocular adnexa
58510,68141,1.0,,Eye and ocular adnexa
58511,68142,1.0,,Eye and ocular adnexa
58512,68143,1.0,,Eye and ocular adnexa
58513,68144,1.0,,Eye and ocular adnexa
58514,68145,1.0,,Eye and ocular adnexa
58515,68146,1.0,,Eye and ocular adnexa
58516,68147,1.0,,Eye and ocular adnexa
58517,68148,1.0,,Eye and ocular adnexa
58518,68149,1.0,,Eye and ocular adnexa
58519,68150,1.0,,Eye and ocular adnexa
58520,68151,1.0,,Eye and ocular adnexa
58521,68152,1.0,,Eye and ocular adnexa
58522,68153,1.0,,Eye and ocular adnexa
58523,68154,1.0,,Eye and ocular adnexa
58524,68155,1.0,,Eye and ocular adnexa
58525,68156,1.0,,Eye and ocular adnexa
58526,68157,1.0,,Eye and ocular adnexa
58527,68158,1.0,,Eye and ocular adnexa
58528,68159,1.0,,Eye and ocular adnexa
58529,68160,1.0,,Eye and ocular adnexa
58530,68161,1.0,,Eye and ocular adnexa
58531,68162,1.0,,Eye and ocular adnexa
58532,68163,1.0,,Eye and ocular adnexa
58533,68164,1.0,,Eye and ocular adnexa
58534,68165,1.0,,Eye and ocular adnexa
58535,68166,1.0,,Eye and ocular adnexa
58536,68167,1.0,,Eye and ocular adnexa
58537,68168,1.0,,Eye and ocular adnexa
58538,68169,1.0,,Eye and ocular adnexa
58539,68170,1.0,,Eye and ocular adnexa
58540,68171,1.0,,Eye and ocular adnexa
58541,68172,1.0,,Eye and ocular adnexa
58542,68173,1.0,,Eye and ocular adnexa
58543,68174,1.0,,Eye and ocular adnexa
58544,68175,1.0,,Eye and ocular adnexa
58545,68176,1.0,,Eye and ocular adnexa
58546,68177,1.0,,Eye and ocular adnexa
58547,68178,1.0,,Eye and ocular adnexa
58548,68179,1.0,,Eye and ocular adnexa
58549,68180,1.0,,Eye and ocular adnexa
58550,68181,1.0,,Eye and ocular adnexa
58551,68182,1.0,,Eye and ocular adnexa
58552,68183,1.0,,Eye and ocular adnexa
58553,68184,1.0,,Eye and ocular adnexa
58554,68185,1.0,,Eye and ocular adnexa
58555,68186,1.0,,Eye and ocular adnexa
58556,68187,1.0,,Eye and ocular adnexa
58557,68188,1.0,,Eye and ocular adnexa
58558,68189,1.0,,Eye and ocular adnexa
58559,68190,1.0,,Eye and ocular adnexa
58560,68191,1.0,,Eye and ocular adnexa
58561,68192,1.0,,Eye and ocular adnexa
58562,68193,1.0,,Eye and ocular adnexa
58563,68194,1.0,,Eye and ocular adnexa
58564,68195,1.0,,Eye and ocular adnexa
58565,68196,1.0,,Eye and ocular adnexa
58566,68197,1.0,,Eye and ocular adnexa
58567,68198,1.0,,Eye and ocular adnexa
58568,68199,1.0,,Eye and ocular adnexa
58569,68200,1.0,,Eye and ocular adnexa
58570,68201,1.0,,Eye and ocular adnexa
58571,68202,1.0,,Eye and ocular adnexa
58572,68203,1.0,,Eye and ocular adnexa
58573,68204,1.0,,Eye and ocular adnexa
58574,68205,1.0,,Eye and ocular adnexa
58575,68206,1.0,,Eye and ocular adnexa
58576,68207,1.0,,Eye and ocular adnexa
58577,68208,1.0,,Eye and ocular adnexa
58578,68209,1.0,,Eye and ocular adnexa
58579,68210,1.0,,Eye and ocular adnexa
58580,68211,1.0,,Eye and ocular adnexa
58581,68212,1.0,,Eye and ocular adnexa
58582,68213,1.0,,Eye and ocular adnexa
58583,68214,1.0,,Eye and ocular adnexa
58584,68215,1.0,,Eye and ocular adnexa
58585,68216,1.0,,Eye and ocular adnexa
58586,68217,1.0,,Eye and ocular adnexa
58587,68218,1.0,,Eye and ocular adnexa
58588,68219,1.0,,Eye and ocular adnexa
58589,68220,1.0,,Eye and ocular adnexa
58590,68221,1.0,,Eye and ocular adnexa
58591,68222,1.0,,Eye and ocular adnexa
58592,68223,1.0,,Eye and ocular adnexa
58593,68224,1.0,,Eye and ocular adnexa
58594,68225,1.0,,Eye and ocular adnexa
58595,68226,1.0,,Eye and ocular adnexa
58596,68227,1.0,,Eye and ocular adnexa
58597,68228,1.0,,Eye and ocular adnexa
58598,68229,1.0,,Eye and ocular adnexa
58599,68230,1.0,,Eye and ocular adnexa
58600,68231,1.0,,Eye and ocular adnexa
58601,68232,1.0,,Eye and ocular adnexa
58602,68233,1.0,,Eye and ocular adnexa
58603,68234,1.0,,Eye and ocular adnexa
58604,68235,1.0,,Eye and ocular adnexa
58605,68236,1.0,,Eye and ocular adnexa
58606,68237,1.0,,Eye and ocular adnexa
58607,68238,1.0,,Eye and ocular adnexa
58608,68239,1.0,,Eye and ocular adnexa
58609,68240,1.0,,Eye and ocular adnexa
58610,68241,1.0,,Eye and ocular adnexa
58611,68242,1.0,,Eye and ocular adnexa
58612,68243,1.0,,Eye and ocular adnexa
58613,68244,1.0,,Eye and ocular adnexa
58614,68245,1.0,,Eye and ocular adnexa
58615,68246,1.0,,Eye and ocular adnexa
58616,68247,1.0,,Eye and ocular adnexa
58617,68248,1.0,,Eye and ocular adnexa
58618,68249,1.0,,Eye and ocular adnexa
58619,68250,1.0,,Eye and ocular adnexa
58620,68251,1.0,,Eye and ocular adnexa
58621,68252,1.0,,Eye and ocular adnexa
58622,68253,1.0,,Eye and ocular adnexa
58623,68254,1.0,,Eye and ocular adnexa
58624,68255,1.0,,Eye and ocular adnexa
58625,68256,1.0,,Eye and ocular adnexa
58626,68257,1.0,,Eye and ocular adnexa
58627,68258,1.0,,Eye and ocular adnexa
58628,68259,1.0,,Eye and ocular adnexa
58629,68260,1.0,,Eye and ocular adnexa
58630,68261,1.0,,Eye and ocular adnexa
58631,68262,1.0,,Eye and ocular adnexa
58632,68263,1.0,,Eye and ocular adnexa
58633,68264,1.0,,Eye and ocular adnexa
58634,68265,1.0,,Eye and ocular adnexa
58635,68266,1.0,,Eye and ocular adnexa
58636,68267,1.0,,Eye and ocular adnexa
58637,68268,1.0,,Eye and ocular adnexa
58638,68269,1.0,,Eye and ocular adnexa
58639,68270,1.0,,Eye and ocular adnexa
58640,68271,1.0,,Eye and ocular adnexa
58641,68272,1.0,,Eye and ocular adnexa
58642,68273,1.0,,Eye and ocular adnexa
58643,68274,1.0,,Eye and ocular adnexa
58644,68275,1.0,,Eye and ocular adnexa
58645,68276,1.0,,Eye and ocular adnexa
58646,68277,1.0,,Eye and ocular adnexa
58647,68278,1.0,,Eye and ocular adnexa
58648,68279,1.0,,Eye and ocular adnexa
58649,68280,1.0,,Eye and ocular adnexa
58650,68281,1.0,,Eye and ocular adnexa
58651,68282,1.0,,Eye and ocular adnexa
58652,68283,1.0,,Eye and ocular adnexa
58653,68284,1.0,,Eye and ocular adnexa
58654,68285,1.0,,Eye and ocular adnexa
58655,68286,1.0,,Eye and ocular adnexa
58656,68287,1.0,,Eye and ocular adnexa
58657,68288,1.0,,Eye and ocular adnexa
58658,68289,1.0,,Eye and ocular adnexa
58659,68290,1.0,,Eye and ocular adnexa
58660,68291,1.0,,Eye and ocular adnexa
58661,68292,1.0,,Eye and ocular adnexa
58662,68293,1.0,,Eye and ocular adnexa
58663,68294,1.0,,Eye and ocular adnexa
58664,68295,1.0,,Eye and ocular adnexa
58665,68296,1.0,,Eye and ocular adnexa
58666,68297,1.0,,Eye and ocular adnexa
58667,68298,1.0,,Eye and ocular adnexa
58668,68299,1.0,,Eye and ocular adnexa
58669,68300,1.0,,Eye and ocular adnexa
58670,68301,1.0,,Eye and ocular adnexa
58671,68302,1.0,,Eye and ocular adnexa
58672,68303,1.0,,Eye and ocular adnexa
58673,68304,1.0,,Eye and ocular adnexa
58674,68305,1.0,,Eye and ocular adnexa
58675,68306,1.0,,Eye and ocular adnexa
58676,68307,1.0,,Eye and ocular adnexa
58677,68308,1.0,,Eye and ocular adnexa
58678,68309,1.0,,Eye and ocular adnexa
58679,68310,1.0,,Eye and ocular adnexa
58680,68311,1.0,,Eye and ocular adnexa
58681,68312,1.0,,Eye and ocular adnexa
58682,68313,1.0,,Eye and ocular adnexa
58683,68314,1.0,,Eye and ocular adnexa
58684,68315,1.0,,Eye and ocular adnexa
58685,68316,1.0,,Eye and ocular adnexa
58686,68317,1.0,,Eye and ocular adnexa
58687,68318,1.0,,Eye and ocular adnexa
58688,68319,1.0,,Eye and ocular adnexa
58689,68320,1.0,,Eye and ocular adnexa
58690,68321,1.0,,Eye and ocular adnexa
58691,68322,1.0,,Eye and ocular adnexa
58692,68323,1.0,,Eye and ocular adnexa
58693,68324,1.0,,Eye and ocular adnexa
58694,68325,1.0,,Eye and ocular adnexa
58695,68326,1.0,,Eye and ocular adnexa
58696,68327,1.0,,Eye and ocular adnexa
58697,68328,1.0,,Eye and ocular adnexa
58698,68329,1.0,,Eye and ocular adnexa
58699,68330,1.0,,Eye and ocular adnexa
58700,68331,1.0,,Eye and ocular adnexa
58701,68332,1.0,,Eye and ocular adnexa
58702,68333,1.0,,Eye and ocular adnexa
58703,68334,1.0,,Eye and ocular adnexa
58704,68335,1.0,,Eye and ocular adnexa
58705,68336,1.0,,Eye and ocular adnexa
58706,68337,1.0,,Eye and ocular adnexa
58707,68338,1.0,,Eye and ocular adnexa
58708,68339,1.0,,Eye and ocular adnexa
58709,68340,1.0,,Eye and ocular adnexa
58710,68341,1.0,,Eye and ocular adnexa
58711,68342,1.0,,Eye and ocular adnexa
58712,68343,1.0,,Eye and ocular adnexa
58713,68344,1.0,,Eye and ocular adnexa
58714,68345,1.0,,Eye and ocular adnexa
58715,68346,1.0,,Eye and ocular adnexa
58716,68347,1.0,,Eye and ocular adnexa
58717,68348,1.0,,Eye and ocular adnexa
58718,68349,1.0,,Eye and ocular adnexa
58719,68350,1.0,,Eye and ocular adnexa
58720,68351,1.0,,Eye and ocular adnexa
58721,68352,1.0,,Eye and ocular adnexa
58722,68353,1.0,,Eye and ocular adnexa
58723,68354,1.0,,Eye and ocular adnexa
58724,68355,1.0,,Eye and ocular adnexa
58725,68356,1.0,,Eye and ocular adnexa
58726,68357,1.0,,Eye and ocular adnexa
58727,68358,1.0,,Eye and ocular adnexa
58728,68359,1.0,,Eye and ocular adnexa
58729,68360,1.0,,Eye and ocular adnexa
58730,68361,1.0,,Eye and ocular adnexa
58731,68362,1.0,,Eye and ocular adnexa
58732,68363,1.0,,Eye and ocular adnexa
58733,68364,1.0,,Eye and ocular adnexa
58734,68365,1.0,,Eye and ocular adnexa
58735,68366,1.0,,Eye and ocular adnexa
58736,68367,1.0,,Eye and ocular adnexa
58737,68368,1.0,,Eye and ocular adnexa
58738,68369,1.0,,Eye and ocular adnexa
58739,68370,1.0,,Eye and ocular adnexa
58740,68371,1.0,,Eye and ocular adnexa
58741,68372,1.0,,Eye and ocular adnexa
58742,68373,1.0,,Eye and ocular adnexa
58743,68374,1.0,,Eye and ocular adnexa
58744,68375,1.0,,Eye and ocular adnexa
58745,68376,1.0,,Eye and ocular adnexa
58746,68377,1.0,,Eye and ocular adnexa
58747,68378,1.0,,Eye and ocular adnexa
58748,68379,1.0,,Eye and ocular adnexa
58749,68380,1.0,,Eye and ocular adnexa
58750,68381,1.0,,Eye and ocular adnexa
58751,68382,1.0,,Eye and ocular adnexa
58752,68383,1.0,,Eye and ocular adnexa
58753,68384,1.0,,Eye and ocular adnexa
58754,68385,1.0,,Eye and ocular adnexa
58755,68386,1.0,,Eye and ocular adnexa
58756,68387,1.0,,Eye and ocular adnexa
58757,68388,1.0,,Eye and ocular adnexa
58758,68389,1.0,,Eye and ocular adnexa
58759,68390,1.0,,Eye and ocular adnexa
58760,68391,1.0,,Eye and ocular adnexa
58761,68392,1.0,,Eye and ocular adnexa
58762,68393,1.0,,Eye and ocular adnexa
58763,68394,1.0,,Eye and ocular adnexa
58764,68395,1.0,,Eye and ocular adnexa
58765,68396,1.0,,Eye and ocular adnexa
58766,68397,1.0,,Eye and ocular adnexa
58767,68398,1.0,,Eye and ocular adnexa
58768,68399,1.0,,Eye and ocular adnexa
58769,68400,1.0,,Eye and ocular adnexa
58770,68401,1.0,,Eye and ocular adnexa
58771,68402,1.0,,Eye and ocular adnexa
58772,68403,1.0,,Eye and ocular adnexa
58773,68404,1.0,,Eye and ocular adnexa
58774,68405,1.0,,Eye and ocular adnexa
58775,68406,1.0,,Eye and ocular adnexa
58776,68407,1.0,,Eye and ocular adnexa
58777,68408,1.0,,Eye and ocular adnexa
58778,68409,1.0,,Eye and ocular adnexa
58779,68410,1.0,,Eye and ocular adnexa
58780,68411,1.0,,Eye and ocular adnexa
58781,68412,1.0,,Eye and ocular adnexa
58782,68413,1.0,,Eye and ocular adnexa
58783,68414,1.0,,Eye and ocular adnexa
58784,68415,1.0,,Eye and ocular adnexa
58785,68416,1.0,,Eye and ocular adnexa
58786,68417,1.0,,Eye and ocular adnexa
58787,68418,1.0,,Eye and ocular adnexa
58788,68419,1.0,,Eye and ocular adnexa
58789,68420,1.0,,Eye and ocular adnexa
58790,68421,1.0,,Eye and ocular adnexa
58791,68422,1.0,,Eye and ocular adnexa
58792,68423,1.0,,Eye and ocular adnexa
58793,68424,1.0,,Eye and ocular adnexa
58794,68425,1.0,,Eye and ocular adnexa
58795,68426,1.0,,Eye and ocular adnexa
58796,68427,1.0,,Eye and ocular adnexa
58797,68428,1.0,,Eye and ocular adnexa
58798,68429,1.0,,Eye and ocular adnexa
58799,68430,1.0,,Eye and ocular adnexa
58800,68431,1.0,,Eye and ocular adnexa
58801,68432,1.0,,Eye and ocular adnexa
